commit number;commit ID;author name;committer name;message;URL;message_preprocessed;Decision;Rationale;Supporting Facts
374;MDY6Q29tbWl0MjMyNTI5ODo4OWZhMzAyNDJmYWNjYTI0OWFlYWQyYWFjMDNjNGM2OTc2NGY5MTFj;Christoph Lameter;Linus Torvalds;"[PATCH] NUMA: Add zone_to_nid function

There are many places where we need to determine the node of a zone.
Currently we use a difficult to read sequence of pointer dereferencing.
Put that into an inline function and use throughout VM.  Maybe we can find
a way to optimize the lookup in the future.

Signed-off-by: Christoph Lameter <clameter@sgi.com>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/89fa30242facca249aead2aac03c4c69764f911c;Put that into an inline function and use throughout VM;yes;no;no
374;MDY6Q29tbWl0MjMyNTI5ODo4OWZhMzAyNDJmYWNjYTI0OWFlYWQyYWFjMDNjNGM2OTc2NGY5MTFj;Christoph Lameter;Linus Torvalds;"[PATCH] NUMA: Add zone_to_nid function

There are many places where we need to determine the node of a zone.
Currently we use a difficult to read sequence of pointer dereferencing.
Put that into an inline function and use throughout VM.  Maybe we can find
a way to optimize the lookup in the future.

Signed-off-by: Christoph Lameter <clameter@sgi.com>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/89fa30242facca249aead2aac03c4c69764f911c;" Maybe we can find
a way to optimize the lookup in the future.";yes;yes;no
375;MDY6Q29tbWl0MjMyNTI5ODo1YTI5MWI5OGIyMTE2ZDY2OTQ0OTg4NWFiZWYzMDAwZjc0NzUwNGIz;Ram Gupta;Linus Torvalds;"[PATCH] oom-kill: update comments to reflect current code

Update the comments for __oom_kill_task() to reflect the code changes.

Signed-off-by: Ram Gupta <r.gupta@astronautics.com>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/5a291b98b2116d669449885abef3000f747504b3;[PATCH] oom-kill: update comments to reflect current code;yes;yes;no
375;MDY6Q29tbWl0MjMyNTI5ODo1YTI5MWI5OGIyMTE2ZDY2OTQ0OTg4NWFiZWYzMDAwZjc0NzUwNGIz;Ram Gupta;Linus Torvalds;"[PATCH] oom-kill: update comments to reflect current code

Update the comments for __oom_kill_task() to reflect the code changes.

Signed-off-by: Ram Gupta <r.gupta@astronautics.com>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/5a291b98b2116d669449885abef3000f747504b3;Update the comments for __oom_kill_task() to reflect the code changes.;yes;yes;no
376;MDY6Q29tbWl0MjMyNTI5ODpiNzJmMTYwNDQzY2I3OGIyZjhhZGRhZTZlMzMxZDJhZGFhNzBmODY5;Nick Piggin;Linus Torvalds;"[PATCH] oom: more printk

Print the name of the task invoking the OOM killer.  Could make debugging
easier.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/b72f160443cb78b2f8addae6e331d2adaa70f869;[PATCH] oom: more printk;yes;no;no
376;MDY6Q29tbWl0MjMyNTI5ODpiNzJmMTYwNDQzY2I3OGIyZjhhZGRhZTZlMzMxZDJhZGFhNzBmODY5;Nick Piggin;Linus Torvalds;"[PATCH] oom: more printk

Print the name of the task invoking the OOM killer.  Could make debugging
easier.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/b72f160443cb78b2f8addae6e331d2adaa70f869;Print the name of the task invoking the OOM killer;yes;yes;no
376;MDY6Q29tbWl0MjMyNTI5ODpiNzJmMTYwNDQzY2I3OGIyZjhhZGRhZTZlMzMxZDJhZGFhNzBmODY5;Nick Piggin;Linus Torvalds;"[PATCH] oom: more printk

Print the name of the task invoking the OOM killer.  Could make debugging
easier.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/b72f160443cb78b2f8addae6e331d2adaa70f869;" Could make debugging
easier.";no;yes;no
377;MDY6Q29tbWl0MjMyNTI5ODo1MDgxZGRlMzNmN2E2MWQyOGQ5YjE4NWNjMzg2ZjEyY2I4MzdjN2E0;Nick Piggin;Linus Torvalds;"[PATCH] oom: kthread infinite loop fix

Skip kernel threads, rather than having them return 0 from badness.
Theoretically, badness might truncate all results to 0, thus a kernel thread
might be picked first, causing an infinite loop.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/5081dde33f7a61d28d9b185cc386f12cb837c7a4;[PATCH] oom: kthread infinite loop fix;yes;yes;no
377;MDY6Q29tbWl0MjMyNTI5ODo1MDgxZGRlMzNmN2E2MWQyOGQ5YjE4NWNjMzg2ZjEyY2I4MzdjN2E0;Nick Piggin;Linus Torvalds;"[PATCH] oom: kthread infinite loop fix

Skip kernel threads, rather than having them return 0 from badness.
Theoretically, badness might truncate all results to 0, thus a kernel thread
might be picked first, causing an infinite loop.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/5081dde33f7a61d28d9b185cc386f12cb837c7a4;Skip kernel threads, rather than having them return 0 from badness;yes;no;no
377;MDY6Q29tbWl0MjMyNTI5ODo1MDgxZGRlMzNmN2E2MWQyOGQ5YjE4NWNjMzg2ZjEyY2I4MzdjN2E0;Nick Piggin;Linus Torvalds;"[PATCH] oom: kthread infinite loop fix

Skip kernel threads, rather than having them return 0 from badness.
Theoretically, badness might truncate all results to 0, thus a kernel thread
might be picked first, causing an infinite loop.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/5081dde33f7a61d28d9b185cc386f12cb837c7a4;"Theoretically, badness might truncate all results to 0, thus a kernel thread
might be picked first, causing an infinite loop.";yes;yes;yes
378;MDY6Q29tbWl0MjMyNTI5ODphZjViOTEyNDM1ZGUzMmZiZWRlMDhjZWU5NDk0Mjk4MjNlZDQ5Nzgx;Nick Piggin;Linus Torvalds;"[PATCH] oom: swapoff tasks tweak

PF_SWAPOFF processes currently cause select_bad_process to return straight
away.  Instead, give them high priority, so we will kill them first, however
we also first ensure no parallel OOM kills are happening at the same time.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/af5b912435de32fbede08cee949429823ed49781;[PATCH] oom: swapoff tasks tweak;yes;no;no
378;MDY6Q29tbWl0MjMyNTI5ODphZjViOTEyNDM1ZGUzMmZiZWRlMDhjZWU5NDk0Mjk4MjNlZDQ5Nzgx;Nick Piggin;Linus Torvalds;"[PATCH] oom: swapoff tasks tweak

PF_SWAPOFF processes currently cause select_bad_process to return straight
away.  Instead, give them high priority, so we will kill them first, however
we also first ensure no parallel OOM kills are happening at the same time.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/af5b912435de32fbede08cee949429823ed49781;"PF_SWAPOFF processes currently cause select_bad_process to return straight
away";no;no;yes
378;MDY6Q29tbWl0MjMyNTI5ODphZjViOTEyNDM1ZGUzMmZiZWRlMDhjZWU5NDk0Mjk4MjNlZDQ5Nzgx;Nick Piggin;Linus Torvalds;"[PATCH] oom: swapoff tasks tweak

PF_SWAPOFF processes currently cause select_bad_process to return straight
away.  Instead, give them high priority, so we will kill them first, however
we also first ensure no parallel OOM kills are happening at the same time.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/af5b912435de32fbede08cee949429823ed49781;" Instead, give them high priority, so we will kill them first, however
we also first ensure no parallel OOM kills are happening at the same time.";yes;yes;no
379;MDY6Q29tbWl0MjMyNTI5ODo0YTNlZGUxMDdlNDIyYTBjNTNkMjgwMjRiMGFhOTAyY2EyMmE4NzY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle oom_disable exiting

Having the oomkilladj == OOM_DISABLE check before the releasing check means
that oomkilladj == OOM_DISABLE tasks exiting will not stop the OOM killer.

Moving the test down will give the desired behaviour.  Also: it will allow
them to ""OOM-kill"" themselves if they are exiting.  As per the previous patch,
this is required to prevent OOM killer deadlocks (and they don't actually get
killed, because they're already exiting -- they're simply allowed access to
memory reserves).

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/4a3ede107e422a0c53d28024b0aa902ca22a8768;[PATCH] oom: handle oom_disable exiting;yes;yes;no
379;MDY6Q29tbWl0MjMyNTI5ODo0YTNlZGUxMDdlNDIyYTBjNTNkMjgwMjRiMGFhOTAyY2EyMmE4NzY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle oom_disable exiting

Having the oomkilladj == OOM_DISABLE check before the releasing check means
that oomkilladj == OOM_DISABLE tasks exiting will not stop the OOM killer.

Moving the test down will give the desired behaviour.  Also: it will allow
them to ""OOM-kill"" themselves if they are exiting.  As per the previous patch,
this is required to prevent OOM killer deadlocks (and they don't actually get
killed, because they're already exiting -- they're simply allowed access to
memory reserves).

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/4a3ede107e422a0c53d28024b0aa902ca22a8768;"Having the oomkilladj == OOM_DISABLE check before the releasing check means
that oomkilladj == OOM_DISABLE tasks exiting will not stop the OOM killer";no;no;yes
379;MDY6Q29tbWl0MjMyNTI5ODo0YTNlZGUxMDdlNDIyYTBjNTNkMjgwMjRiMGFhOTAyY2EyMmE4NzY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle oom_disable exiting

Having the oomkilladj == OOM_DISABLE check before the releasing check means
that oomkilladj == OOM_DISABLE tasks exiting will not stop the OOM killer.

Moving the test down will give the desired behaviour.  Also: it will allow
them to ""OOM-kill"" themselves if they are exiting.  As per the previous patch,
this is required to prevent OOM killer deadlocks (and they don't actually get
killed, because they're already exiting -- they're simply allowed access to
memory reserves).

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/4a3ede107e422a0c53d28024b0aa902ca22a8768;Moving the test down will give the desired behaviour;yes;yes;no
379;MDY6Q29tbWl0MjMyNTI5ODo0YTNlZGUxMDdlNDIyYTBjNTNkMjgwMjRiMGFhOTAyY2EyMmE4NzY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle oom_disable exiting

Having the oomkilladj == OOM_DISABLE check before the releasing check means
that oomkilladj == OOM_DISABLE tasks exiting will not stop the OOM killer.

Moving the test down will give the desired behaviour.  Also: it will allow
them to ""OOM-kill"" themselves if they are exiting.  As per the previous patch,
this is required to prevent OOM killer deadlocks (and they don't actually get
killed, because they're already exiting -- they're simply allowed access to
memory reserves).

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/4a3ede107e422a0c53d28024b0aa902ca22a8768;" Also: it will allow
them to ""OOM-kill"" themselves if they are exiting";yes;yes;no
379;MDY6Q29tbWl0MjMyNTI5ODo0YTNlZGUxMDdlNDIyYTBjNTNkMjgwMjRiMGFhOTAyY2EyMmE4NzY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle oom_disable exiting

Having the oomkilladj == OOM_DISABLE check before the releasing check means
that oomkilladj == OOM_DISABLE tasks exiting will not stop the OOM killer.

Moving the test down will give the desired behaviour.  Also: it will allow
them to ""OOM-kill"" themselves if they are exiting.  As per the previous patch,
this is required to prevent OOM killer deadlocks (and they don't actually get
killed, because they're already exiting -- they're simply allowed access to
memory reserves).

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/4a3ede107e422a0c53d28024b0aa902ca22a8768;" As per the previous patch,
this is required to prevent OOM killer deadlocks (and they don't actually get
killed, because they're already exiting -- they're simply allowed access to
memory reserves).";yes;yes;yes
380;MDY6Q29tbWl0MjMyNTI5ODo1MGVjM2JiZmZiZThhOTYzNDdjNTQ4MzJkNDgxMTBhNWJjOWU5ZmY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle current exiting

If current *is* exiting, it should actually be allowed to access reserved
memory rather than OOM kill something else.  Can't do this via a straight
check in page_alloc.c because that would allow multiple tasks to use up
reserves.  Instead cause current to OOM-kill itself which will mark it as
TIF_MEMDIE.

The current procedure of simply aborting the OOM-kill if a task is exiting can
lead to OOM deadlocks.

In the case of killing a PF_EXITING task, don't make a lot of noise about it.
This becomes more important in future patches, where we can ""kill"" OOM_DISABLE
tasks.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/50ec3bbffbe8a96347c54832d48110a5bc9e9ff8;[PATCH] oom: handle current exiting;yes;yes;no
380;MDY6Q29tbWl0MjMyNTI5ODo1MGVjM2JiZmZiZThhOTYzNDdjNTQ4MzJkNDgxMTBhNWJjOWU5ZmY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle current exiting

If current *is* exiting, it should actually be allowed to access reserved
memory rather than OOM kill something else.  Can't do this via a straight
check in page_alloc.c because that would allow multiple tasks to use up
reserves.  Instead cause current to OOM-kill itself which will mark it as
TIF_MEMDIE.

The current procedure of simply aborting the OOM-kill if a task is exiting can
lead to OOM deadlocks.

In the case of killing a PF_EXITING task, don't make a lot of noise about it.
This becomes more important in future patches, where we can ""kill"" OOM_DISABLE
tasks.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/50ec3bbffbe8a96347c54832d48110a5bc9e9ff8;"If current *is* exiting, it should actually be allowed to access reserved
memory rather than OOM kill something else";yes;yes;yes
380;MDY6Q29tbWl0MjMyNTI5ODo1MGVjM2JiZmZiZThhOTYzNDdjNTQ4MzJkNDgxMTBhNWJjOWU5ZmY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle current exiting

If current *is* exiting, it should actually be allowed to access reserved
memory rather than OOM kill something else.  Can't do this via a straight
check in page_alloc.c because that would allow multiple tasks to use up
reserves.  Instead cause current to OOM-kill itself which will mark it as
TIF_MEMDIE.

The current procedure of simply aborting the OOM-kill if a task is exiting can
lead to OOM deadlocks.

In the case of killing a PF_EXITING task, don't make a lot of noise about it.
This becomes more important in future patches, where we can ""kill"" OOM_DISABLE
tasks.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/50ec3bbffbe8a96347c54832d48110a5bc9e9ff8;" Can't do this via a straight
check in page_alloc.c because that would allow multiple tasks to use up
reserves";yes;yes;yes
380;MDY6Q29tbWl0MjMyNTI5ODo1MGVjM2JiZmZiZThhOTYzNDdjNTQ4MzJkNDgxMTBhNWJjOWU5ZmY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle current exiting

If current *is* exiting, it should actually be allowed to access reserved
memory rather than OOM kill something else.  Can't do this via a straight
check in page_alloc.c because that would allow multiple tasks to use up
reserves.  Instead cause current to OOM-kill itself which will mark it as
TIF_MEMDIE.

The current procedure of simply aborting the OOM-kill if a task is exiting can
lead to OOM deadlocks.

In the case of killing a PF_EXITING task, don't make a lot of noise about it.
This becomes more important in future patches, where we can ""kill"" OOM_DISABLE
tasks.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/50ec3bbffbe8a96347c54832d48110a5bc9e9ff8;" Instead cause current to OOM-kill itself which will mark it as
TIF_MEMDIE";yes;no;yes
380;MDY6Q29tbWl0MjMyNTI5ODo1MGVjM2JiZmZiZThhOTYzNDdjNTQ4MzJkNDgxMTBhNWJjOWU5ZmY4;Nick Piggin;Linus Torvalds;"[PATCH] oom: handle current exiting

If current *is* exiting, it should actually be allowed to access reserved
memory rather than OOM kill something else.  Can't do this via a straight
check in page_alloc.c because that would allow multiple tasks to use up
reserves.  Instead cause current to OOM-kill itself which will mark it as
TIF_MEMDIE.

The current procedure of simply aborting the OOM-kill if a task is exiting can
lead to OOM deadlocks.

In the case of killing a PF_EXITING task, don't make a lot of noise about it.
This becomes more important in future patches, where we can ""kill"" OOM_DISABLE
tasks.

Signed-off-by: Nick Piggin <npiggin@suse.de>
Signed-off-by: Andrew Morton <akpm@osdl.org>
Signed-off-by: Linus Torvalds <torvalds@osdl.org>";https://api.github.com/repos/torvalds/linux/git/commits/50ec3bbffbe8a96347c54832d48110a5bc9e9ff8;"The current procedure of simply aborting the OOM-kill if a task is exiting can
lead to OOM deadlocks";no;yes;yes
